pl_name,hostname,pl_rade,pl_bmasse,pl_orbsmax,st_teff,st_mass,pl_eqt,discoverymethod,disc_year,pl_orbper,pl_orbeccen,st_rad,st_logg,pl_insol,stellar_luminosity,hz_inner,hz_outer,hz_center,hz_width,hz_position,in_habitable_zone,hz_distance_factor,esi_radius,esi_mass,esi_temperature,esi_composite,esi_surface,escape_velocity_ratio,atmospheric_retention,stellar_flux,stellar_class,stellar_temp_habitability,stellar_mass_habitability,stellar_lifetime_gyr,hz_score,esi_score,atm_score,stellar_score,habitability_score
TOI-7149 b,TOI-7149,13.2,224.0,0.02603,3363.0,0.344,593.0,Transit,2025,2.65206166,0.078,0.351,4.88,20.6,0.023875614000906174,0.14679149033856773,0.2116887808040398,0.17924013557130375,0.06489729046547207,0.14522417045174,False,-0.8379610956178604,0.14084507042253525,0.008888888888888835,0.6538024971623155,0.09354313080879087,0.30345487103563806,4.119429204355498,1.0,20.6,M,0.6,0.3,144.08006428104585,0.0,0.30345487103563806,1.0,0.6,0.35103646131069144
Ross 176 b,Ross 176,1.84,4.57,0.0464,4041.0,0.577,682.0,Transit,2025,5.0066338,0.25,0.569,5.07,36.2,0.1459201764169466,0.3628952455134874,0.5233331435299766,0.443114194521732,0.16043789801648922,0.104713413773804,False,-0.9799976816945676,0.704225352112676,0.3590664272890485,0.5938144329896907,0.5315111771738994,0.6466677494368758,1.5759745087322679,1.0,36.2,K,0.9,0.7885,39.54216710589102,0.0,0.6466677494368758,1.0,0.9,0.48400032483106276
HD 235088 b,HD 235088,1.982,4.15,0.0706,5075.0,0.849,,Transit,2023,7.4341325,0.0,0.772,4.55,,0.5638673081804778,0.7133654362477069,1.0287480501677457,0.8710567432077263,0.31538261392003886,0.08105097693177903,False,-1.0912417461020318,0.6706908115358821,0.38834951456310673,,,,1.4470123017489225,1.0,,K,0.9,0.9245,15.056733874847367,0.0,0.0,1.0,0.9,0.29000000000000004
TOI-3464 b,TOI-3464,13.7646283,397.28550875,0.0515,6370.0,1.363,1693.0,Transit,2025,3.6515568,0.25,1.56,4.185,1370.0,2.956211454423779,1.6333954933259307,2.355528237743711,1.994461865534821,0.7221327444177803,0.02582150147362688,False,-1.5880185078964062,0.13545887911042098,0.005021523394805105,0.2907622412922767,0.0582631094233621,0.19845988837315606,5.3724096186522,1.0,1370.0,F,0.7,0.3,4.6106309410321735,0.0,0.19845988837315606,1.0,0.7,0.32953796651194683
TOI-2169 A b,TOI-2169 A,12.50922246,329.58805806,0.0896,6270.0,1.42,1364.0,Transit,2025,8.2148282,0.045,1.82,4.069,577.0,3.4120014365091462,1.754802352531334,2.5306097083872925,2.1427060304593133,0.7758073558559584,0.04181628218071203,False,-1.3786545822351421,0.1480470105457128,0.006049825307473777,0.3486682808716707,0.06784507168464575,0.22719880425557654,5.132991863017091,1.0,577.0,F,0.7,0.3,4.161780193893519,0.0,0.22719880425557654,1.0,0.7,0.338159641276673
TOI-3474 b,TOI-3474,14.67255574,193.87532827,0.0502,6020.0,1.121,1451.0,Transit,2025,3.8795105,0.13,1.256,4.292,740.0,1.4914875897908408,1.1602015125771186,1.6731327076112132,1.416667110094166,0.5129311950340947,0.03543528302613252,False,-1.4505640941231022,0.12761160548279538,0.010262971807436738,0.3312248418631397,0.07569991699443289,0.20559215414489987,3.6350332610236658,1.0,740.0,F,0.7,0.9395,7.515986104565602,0.0,0.20559215414489987,1.0,0.7,0.33167764624346996
TOI-3523 A b,TOI-3523 A,15.9727975,435.42491759,0.03559,6450.0,1.131,1984.0,Transit,2025,2.30458952,0.047,1.448,4.171,2590.0,1.5385765794955748,1.178374033571156,1.6993393957815621,1.4388567146763591,0.520965362210406,0.02473491601837868,False,-1.6066895598426194,0.11783561313330926,0.004582689758055758,0.2535211267605634,0.051539127219969845,0.17284043917462835,5.221149710180371,1.0,2590.0,F,0.7,0.9345,7.350950320398094,0.0,0.17284043917462835,1.0,0.7,0.3218521317523885
TOI-3593 b,TOI-3593,11.02963701,565.73456446,0.0481,5550.0,1.015,1170.0,Transit,2025,3.8212867,0.105,0.918,4.519,308.0,1.0534917716345864,0.9750775989121144,1.4061645373785232,1.1906210681453189,0.4310869384664088,0.04039908354295075,False,-1.3936284867892423,0.16625605563471613,0.003528988922540277,0.3950617283950617,0.0614276982821829,0.25628383619572365,7.161858674651875,1.0,308.0,G,1.0,0.9925,9.634626746302317,0.0,0.25628383619572365,1.0,1.0,0.3768851508587171
TOI-3682 b,TOI-3682,12.80065596,69.28659273,0.048,5703.0,1.32,1657.0,Transit,2025,3.3462406,0.22,1.735,4.077,1258.0,2.6424620522065556,1.5442868911301477,2.227024253524529,1.8856555723273383,0.6827373623943813,0.025455338029074324,False,-1.5942211314615686,0.14492064767043145,0.0284549289177074,0.29614395886889455,0.10688831143407271,0.20716508953722346,2.3265291038670477,1.0,1258.0,G,1.0,0.3,4.995341366956434,0.0,0.20716508953722346,1.0,1.0,0.3621495268611671
TOI-2031 A b,TOI-2031 A,14.20177855,254.2627256,0.066,6490.0,1.174,1358.0,Transit,2025,5.71548654,0.076,1.241,4.32,567.0,1.7532277627697233,1.2578903195031255,1.814010250230823,1.5359502848669742,0.5561199307276976,0.042970140798350216,False,-1.3668332232803422,0.13156355313437984,0.00783506481527596,0.34993924665856624,0.07118529350145313,0.21456758998406336,4.231262615658323,1.0,567.0,F,0.7,0.913,6.696220678968327,0.0,0.21456758998406336,1.0,0.7,0.33437027699521904
TOI-3135 b,TOI-3135,13.65253849,327.36325921,0.04756,5890.0,1.044,1292.0,Transit,2025,3.7065585,0.24,0.985,4.469,464.0,1.162657360409411,1.0243526090997639,1.477224288912291,1.2507884490060275,0.4528716798125272,0.0380240160019025,False,-1.4199420159461904,0.13649512003431696,0.006090815412210682,0.3645569620253165,0.06717164536120872,0.22307004794680865,4.896753733642258,1.0,464.0,G,1.0,0.978,8.97942967163062,0.0,0.22307004794680865,1.0,1.0,0.36692101438404257
L 98-59 d,L 98-59,1.627,1.64,0.0494,3415.0,0.2923,416.0,Transit,2019,7.450729,0.006,0.3155,4.91,4.97,0.0135020854994603,0.11038855087038203,0.15919191020255094,0.1347902305364665,0.04880335933216891,0.366495404031787,False,-0.4359314671787854,0.7613247049866768,0.7575757575757576,0.8181818181818181,0.7785418068113437,0.7892414277980696,1.0039871343546194,1.0,4.97,M,0.6,0.3,216.48507559197702,0.0,0.7892414277980696,1.0,0.6,0.49677242833942087
TOI-2382 b,TOI-2382,12.25141591,235.19302118,0.059,6033.0,1.26,1426.0,Transit,2025,4.6612061,0.18,1.417,4.235,689.0,2.245416491017593,1.423547815545153,2.0529057971545894,1.7382268063498714,0.6293579816094363,0.033942636130376444,False,-1.4692544315405094,0.15092726796769895,0.008467650695216045,0.3360560093348891,0.07544794876906243,0.2252110462944532,4.381462244562074,1.0,689.0,F,0.7,0.3,5.611431131108263,0.0,0.2252110462944532,1.0,0.7,0.337563313888336
TOI-2876 b,TOI-2876,9.6397234,54.03082919,0.0654,5271.0,0.939,929.0,Transit,2025,6.2996431,0.13,0.873,4.529,124.2,0.8022866634891523,0.8509193344841566,1.2271152507824155,1.039017292633286,0.3761959162982589,0.06294409194504377,False,-1.2010450273683453,0.18797481145045558,0.036343264846960266,0.47329498767460965,0.14787173459242714,0.29827426316828015,2.3674920536909037,1.0,124.2,G,1.0,0.9695,11.704045981722793,0.0,0.29827426316828015,1.0,1.0,0.38948227895048404
TOI-2886 b,TOI-2886,18.6405349,444.9597698,0.02871,6240.0,1.229,1978.0,Transit,2025,1.60200105,0.11,1.241,4.34,2560.0,2.0579346999382158,1.3628228302660033,1.9653339762783417,1.6640784032721725,0.6025111460123385,0.01725279286333257,False,-1.7631405917817071,0.10183022052011426,0.00448470946358448,0.25419240953221534,0.04878180416673362,0.16088651005353022,4.885749409024368,1.0,2560.0,F,0.7,0.3,5.972006789315996,0.0,0.16088651005353022,1.0,0.7,0.3182659530160591
TOI-2346 b,TOI-2346,16.11851425,394.10722468,0.0473,6480.0,1.271,1689.0,Transit,2025,3.3312029,0.086,1.38,4.265,1360.0,2.3147784308127544,1.4453676119965158,2.0843722404581335,1.7648699262273246,0.6390046284616178,0.026800841975425847,False,-1.571851561958621,0.11683256915827256,0.005061917057122445,0.291350531107739,0.055645697252548997,0.18449723866482218,4.944754044945655,1.0,1360.0,F,0.7,0.3,5.490806303883402,0.0,0.18449723866482218,1.0,0.7,0.32534917159944665
TOI-2986 b,TOI-2986,9.292245,96.61983573,0.04489,5906.0,1.122,1622.0,Transit,2025,3.2783662,0.14,1.458,4.165,1156.0,1.4961495256400914,1.1620133161415072,1.6757455190672264,1.4188794176043666,0.5137322029257192,0.031637642665782124,False,-1.4997958834355152,0.19432106406328264,0.020487639474539354,0.3015706806282723,0.10628377542688747,0.24207754036666485,3.224577515807646,1.0,1156.0,G,1.0,0.939,7.499250447711633,0.0,0.24207754036666485,1.0,1.0,0.3726232621099994
TOI-2992 b,TOI-2992,13.75341932,1058.36859531,0.0434,6000.0,1.21,1726.0,Transit,2025,3.007812,0.089,1.545,4.139,1484.0,1.9487170999999999,1.326166348068748,1.9124714703728265,1.6193189092207874,0.5863051223040785,0.026801391469506143,False,-1.5718426577681954,0.1355617946335168,0.0018879170185470695,0.2859980139026812,0.04183063038383604,0.19690201630828708,8.772293026448564,1.0,1484.0,F,0.7,0.3,6.209213230591553,0.0,0.19690201630828708,1.0,0.7,0.32907060489248613
TOI-3160 A b,TOI-3160 A,13.7646283,378.21580433,0.0505,6190.0,1.088,1539.0,Transit,2025,3.971281,0.18,1.346,4.217,933.0,1.3433869766968474,1.101093432215861,1.5878926338270838,1.3444930330214724,0.4867992016112228,0.03756062602013757,False,-1.4252671779920392,0.13545887911042098,0.00527404179141111,0.3152709359605911,0.060843145755381044,0.2066548997757251,5.241886246884658,1.0,933.0,F,0.7,0.956,8.09893216826622,0.0,0.2066548997757251,1.0,0.7,0.33199646993271753
TOI-3486 b,TOI-3486,10.5700688,99.16246298,0.03138,4930.0,0.837,1190.0,Transit,2025,2.21778105,0.078,0.788,4.569,334.0,0.5364621712095847,0.6958139906014036,1.0034370180251821,0.8496255043132929,0.30762302742377856,0.03693391952182837,False,-1.4325746014642056,0.172859819122251,0.019967560106817217,0.3897158322056834,0.11038812787718434,0.25955001110412607,3.062913595139654,1.0,334.0,K,0.9,0.9185,15.60221847726522,0.0,0.25955001110412607,1.0,0.9,0.36786500333123784
TOI-5181 A b,TOI-5181 A,13.34989601,330.54154328,0.0522,6060.0,1.25,1585.0,Transit,2025,3.8922295,0.15,1.53,4.163,1053.0,2.1836601342771385,1.403835200864089,2.0244781317724234,1.7141566663182561,0.6206429309083343,0.03045229238708825,False,-1.516380008988755,0.1393738322985938,0.006032426525537815,0.30752802989855843,0.06370683011506055,0.20702985307969143,4.975927956727506,1.0,1053.0,F,0.7,0.3,5.7243340223994625,0.0,0.20702985307969143,1.0,0.7,0.33210895592390743
TOI-5340 b,TOI-5340,15.07607904,270.15414595,0.0628,5990.0,1.35,1566.0,Transit,2025,4.9394392,0.13,1.842,4.036,1004.0,2.858697420127523,1.6062298782132927,2.316352561212854,1.9612912197130734,0.7101226829995615,0.032019722195660114,False,-1.494582440355983,0.12440844530707162,0.007375878369821454,0.3106796116504854,0.0658150861819044,0.19659900171171182,4.23313009431816,1.0,1004.0,G,1.0,0.3,4.722430539499974,0.0,0.19659900171171182,1.0,1.0,0.3589797005135136
TOI-5322 b,TOI-5322,16.6117094,184.02264765,0.0604,5692.0,0.998,1350.0,Transit,2025,5.4233207,0.055,1.462,4.11,554.0,0.9930174825043758,0.946677494165885,1.36520859684975,1.1559430455078175,0.41853110268386506,0.052251709316236836,False,-1.281899497858686,0.11356081085462377,0.010809487516270533,0.3516483516483516,0.07557544708774169,0.19983361065866445,3.328346058328922,1.0,554.0,G,1.0,0.999,10.050175526447514,0.0,0.19983361065866445,1.0,1.0,0.35995008319759936
TOI-3980 b,TOI-3980,14.4595851,187.51876013,0.0494,5840.0,1.24,1621.0,Transit,2025,3.6089254,0.16,1.626,4.106,1153.0,2.1231266321032853,1.3842405085364373,1.9962205228367573,1.6902305156865973,0.61198001430032,0.02922678270302851,False,-1.534218989337183,0.1293695779714037,0.010609023731223521,0.30172865374541646,0.07453748113496597,0.19757152779923612,3.6011768165479654,1.0,1153.0,G,1.0,0.3,5.840442963929985,0.0,0.19757152779923612,1.0,1.0,0.3592714583397708
TOI-5210 b,TOI-5210,10.72699453,81.99972901,0.0557,5723.0,1.105,1286.0,Transit,2025,4.5661061,0.066,1.209,4.319,456.0,1.4182995760355608,1.131377641361227,1.631565651226191,1.381471646293709,0.5001880098649638,0.04031932189808972,False,-1.3944867805901662,0.17054668140959728,0.024096464215672797,0.3659466327827192,0.11457014161559141,0.24982190415195643,2.76482201558256,1.0,456.0,G,1.0,0.9475,7.791019744141097,0.0,0.24982190415195643,1.0,1.0,0.37494657124558695
TOI-4214 b,TOI-4214,10.68215861,165.27077164,0.05018,6370.0,1.382,1642.0,Transit,2025,3.4913885,0.17,1.434,4.266,1210.0,3.1029741001209024,1.6734497678027607,2.4132907177787186,2.04337024279074,0.739840949975958,0.024557468318353554,False,-1.609816407565141,0.1712012365837926,0.012028572311736707,0.29844559585492225,0.08502149130129204,0.22604038370023508,3.933403648884291,1.0,1210.0,F,0.7,0.3,4.453791605757046,0.0,0.22604038370023508,1.0,0.7,0.33781211511007053
TOI-4794 b,TOI-4794,14.35870428,308.29355479,0.0492,6390.0,1.25,1673.0,Transit,2025,3.5658116,0.1,1.451,4.215,1310.0,2.1836601342771385,1.403835200864089,2.0244781317724234,1.7141566663182561,0.6206429309083343,0.028702160640703866,False,-1.5420854092236569,0.13021931821451804,0.006466348777807274,0.29372768995410503,0.06277111034347142,0.195573565510651,4.633664623277589,1.0,1310.0,F,0.7,0.3,5.7243340223994625,0.0,0.195573565510651,1.0,0.7,0.32867206965319534
TOI-4734 b,TOI-4734,10.9175472,61.65871096,0.074,6070.0,1.391,1468.0,Transit,2025,6.235633,0.12,1.857,4.046,775.0,3.17427796947734,1.6925678324526021,2.4408609794316476,2.066714405942125,0.7482931469790455,0.03580562451552982,False,-1.4460487469820236,0.16781976747698557,0.03191894581547905,0.32801822323462415,0.1206692301810593,0.2346229783108393,2.376482833155069,1.0,775.0,F,0.7,0.3,4.382098900522674,0.0,0.2346229783108393,1.0,0.7,0.3403868934932518
TOI-4487 A b,TOI-4487 A,14.60530185,397.28550875,0.05448,6206.0,1.378,1639.0,Transit,2025,3.9540709,0.083,1.634,4.15,1203.0,3.071653770658954,1.6649827410576081,2.401080373946235,2.0330315575019218,0.7360976328886271,0.02679741974440478,False,-1.571907021072502,0.12816157093430403,0.005021523394805105,0.29891022314478466,0.05772687222831055,0.19572634918824539,5.215501727256895,1.0,1203.0,F,0.7,0.3,4.486182697942487,0.0,0.19572634918824539,1.0,0.7,0.3287179047564736
TOI-3877 b,TOI-3877,11.67975789,99.7981198,0.0529,5731.0,1.16,1445.0,Transit,2025,4.123596,0.22,1.445,4.181,729.0,1.6811364413594034,1.2317571344737004,1.7763234465568103,1.5040402905152552,0.5445663120831099,0.03517193012288087,False,-1.45380379833884,0.15773171833015176,0.01984163994297039,0.3323716099249856,0.10132272000508936,0.22896625331613152,2.923103947547177,1.0,729.0,G,1.0,0.92,6.900094313951096,0.0,0.22896625331613152,1.0,1.0,0.3686898759948395
TOI-3856 b,TOI-3856,13.59649359,171.62733978,0.0325,5622.0,1.096,1544.0,Transit,2025,2.04360352,0.083,1.055,4.431,949.0,1.3782783665413068,1.1153009575013955,1.608381380817802,1.3618411691595989,0.49308042331640656,0.023864750703678585,False,-1.6222430980076574,0.13701920859748074,0.011585650352654686,0.31441048034934493,0.07932309094947225,0.2075578839558281,3.55287374244085,1.0,949.0,G,1.0,0.952,7.951949523450299,0.0,0.2075578839558281,1.0,1.0,0.3622673651867484
TOI-5592 b,TOI-5592,17.14974047,285.72773789,0.03935,6237.0,1.194,1789.0,Transit,2025,2.6085846,0.062,1.393,4.226,1712.0,1.8600094203125221,1.2956305421809302,1.8684356239872364,1.5820330830840832,0.5728050818063062,0.024873057599585354,False,-1.604270824420198,0.1101944131546031,0.0069752581829640725,0.27732306210881075,0.05973588242393362,0.1748126199200674,4.081759623537616,1.0,1712.0,F,0.7,0.903,6.419322326869624,0.0,0.1748126199200674,1.0,0.7,0.32244378597602025
TIC 88785435 b,TIC 88785435,5.03,,0.08432,3998.0,0.724,635.0,Transit,2025,10.508843,0.131,0.911,4.19,,0.32291259274186257,0.5398412868144961,0.7785079609851154,0.6591746238998057,0.23866667417061938,0.12791754558321197,False,-0.8930698822034542,0.3316749585406301,,0.6240520043336945,,0.45495320931341415,,,,K,0.9,0.862,22.420928024283278,0.0,0.45495320931341415,0.5,0.9,0.32648596279402425
KOI-134 b,KOI-134,12.03844527,346.43296363,0.363,6160.0,1.407,659.0,Transit,2025,67.1277,0.16,1.667,4.11,45.0,3.303918616227248,1.7267850332757377,2.490205784829222,2.10849540905248,0.7634207515534843,0.17216067838778254,False,-0.7640660347016109,0.15339252177571938,0.005756506173461129,0.6082365364308342,0.08128527677345766,0.3054487455519418,5.364440136328721,1.0,45.0,F,0.7,0.3,4.258579473142884,0.0,0.3054487455519418,1.0,0.7,0.3616346236655826
CoRoT-4 b,CoRoT-4,13.34,228.83,0.09,6190.0,1.16,1074.0,Transit,2008,9.20205,0.0,1.17,4.41,,1.6811364413594034,1.2317571344737004,1.7763234465568103,1.5040402905152552,0.5445663120831099,0.05983882251529826,False,-1.223016960934701,0.13947001394700143,0.008702084149153744,0.4229074889867841,0.08006631354011375,0.24286398124727787,4.1416993086676746,1.0,,F,0.7,0.92,6.900094313951096,0.0,0.24286398124727787,1.0,0.7,0.3428591943741834
Kepler-725 b,Kepler-725,10.8,,0.2238,5395.0,0.95,514.0,Transit,2016,39.64372,0.231,0.88,,12.1,0.8356657801380584,0.8684401917084432,1.2523821712005971,1.06041118145452,0.3839419794921539,0.2110502076119409,False,-0.6756142162900708,0.1694915254237288,,0.7182044887780549,,0.3488976560098417,,,12.1,G,1.0,0.975,11.368181186539106,0.0,0.3488976560098417,0.5,1.0,0.3046692968029525
TOI-1117 b,TOI-1117,2.46,8.9,0.033,5635.0,0.97,1538.0,Transit,2025,2.22816,0.0,1.05,4.41,928.0,0.8988786596538656,0.9006875098154818,1.2988861983654845,1.0997868540904832,0.3981986885500026,0.030005814196870716,False,-1.5227945843149595,0.5780346820809248,0.202020202020202,0.31544359255202625,0.3327286025971388,0.4270097618735142,1.9020741780650376,1.0,928.0,G,1.0,0.985,10.791222926279298,0.0,0.4270097618735142,1.0,1.0,0.42810292856205423
Kepler-130 c,Kepler-130,2.9,,0.178,5879.0,1.0,683.0,Transit,2014,27.50868,0.0,1.17,4.29,,1.0,0.95,1.37,1.1600000000000001,0.42000000000000015,0.15344827586206894,False,-0.8140379869180245,0.5128205128205128,,0.5932028836251287,,0.5515492788384783,,,,G,1.0,1.0,10.0,0.0,0.5515492788384783,0.5,1.0,0.36546478365154345
MASCARA-4 b,MASCARA-4,16.98160576,532.36258173,0.0474,7800.0,1.75,2250.0,Transit,2020,2.8240932,,1.79,4.1,,7.089786716368395,2.5295320736299187,3.6478515167084096,3.088691795169164,1.1183194430784908,0.01534630294745998,False,-1.8139962327538488,0.11122477195273572,0.003749794358488434,0.22695035460992907,0.04557359413651045,0.15887888920835852,5.599050494609448,1.0,,Unknown,0.2,0.3,2.4683394155704637,0.0,0.15887888920835852,1.0,0.2,0.2676636667625076
KELT-11 b,KELT-11,15.13212395,65.15482343,0.0623,5375.0,1.44,1712.0,Transit,2017,4.73620865,0.0,2.69,3.7,,3.5831807999999996,1.7982827008009612,2.59331294747086,2.1957978241359104,0.7950302466698989,0.028372375323086167,False,-1.5471043037344356,0.12397623562767135,0.030232111527230487,0.28800000000000003,0.10258089205367822,0.18895807963876368,2.0750250363136558,1.0,,G,1.0,0.3,4.0187757201646095,0.0,0.18895807963876368,1.0,1.0,0.3566874238916291
TOI-1468 c,TOI-1468,2.126,4.1,0.08608,3376.0,0.3527,338.1,Transit,2022,15.532477,0.111,0.3714,4.846,2.13,0.026056681762015907,0.15334978086133463,0.2211465260842405,0.18724815347278756,0.06779674522290588,0.4597108083765956,False,-0.33751528532271136,0.6397952655150352,0.3921568627450981,0.9199808337326305,0.6134227430937383,0.7672023082516839,1.3887059563860074,1.0,2.13,M,0.6,0.3,135.3587548949337,0.0,0.7672023082516839,1.0,0.6,0.49016069247550514
TOI-1468 b,TOI-1468,1.401,3.04,0.02107,3376.0,0.3527,683.5,Transit,2022,1.8805201,0.0099,0.3714,4.846,36.4,0.026056681762015907,0.15334978086133463,0.2211465260842405,0.18724815347278756,0.06779674522290588,0.1125244741228493,False,-0.9487530080369252,0.8329862557267804,0.49504950495049505,0.5928975810602162,0.6253004120754968,0.7027627879141117,1.4730507995657707,1.0,36.4,M,0.6,0.3,135.3587548949337,0.0,0.7027627879141117,1.0,0.6,0.4708288363742335
TOI-2989 b,TOI-2989,12.55405838,953.485221,0.0384,4672.0,0.77,1001.0,Transit,2025,3.122832,0.0,0.76,4.58,124.0,0.4006060816669288,0.6012877752826871,0.8671202654076646,0.7342040203451758,0.26583249012497756,0.05230153872209358,False,-1.281485533911231,0.14755728092119957,0.002095370316896661,0.44685802948021724,0.051696800520646805,0.25678231206199953,8.714950224608716,1.0,124.0,K,0.9,0.885,19.22087644790655,0.0,0.25678231206199953,1.0,0.9,0.3670346936185999
TOI-2969 b,TOI-2969,12.32987877,368.68095212,0.0261,4738.0,0.71,1186.0,Transit,2025,1.8237146,0.0,0.7,4.56,382.0,0.30158116914673233,0.5217058607634439,0.7523547676272824,0.6370303141953632,0.23064890686383843,0.040971362615556325,False,-1.3875195921470191,0.1500388739094286,0.005410070463546024,0.39077340569877883,0.06819887947764801,0.24213880677164712,5.468219596277005,1.0,382.0,K,0.9,0.855,23.542583975279776,0.0,0.24213880677164712,1.0,0.9,0.3626416420314942
Kepler-10 c,Kepler-10,2.355,11.29,0.241,5708.0,0.91,579.0,Transit,2011,45.294301,0.136,1.065,4.344,,0.7188609179509692,0.8054638281454666,1.1615636258518836,0.9835137269986751,0.356099797706417,0.24503979292230524,False,-0.610763383213964,0.5961251862891207,0.16273393002441006,0.6643598615916955,0.4009340951930926,0.6293183981534021,2.1895331013023105,1.0,,G,1.0,0.9550000000000001,12.658916033352472,0.0,0.6293183981534021,1.0,1.0,0.4887955194460206
TOI-5300 b,TOI-5300,9.86390302,190.6970442,0.0295,4610.0,0.67,1043.0,Transit,2025,2.262196,0.0,0.65,4.64,198.0,0.24618512557266742,0.47136193718769054,0.6797535304706696,0.5755577338291801,0.20839159328297902,0.051254632274223444,False,-1.2902668779752018,0.18409589963368433,0.01043312904665017,0.43275732531930877,0.09402305847283558,0.2822567078524887,4.396910078419166,1.0,198.0,K,0.9,0.835,27.215291681065985,0.0,0.2822567078524887,1.0,0.9,0.37467701235574663
TIC 434398831 b,TIC 434398831,3.51,,0.04641,5638.0,0.992,1250.0,Transit,2025,3.685504,0.04,0.909,4.42,,0.9722788811208978,0.9367399266667404,1.3508775784562468,1.1438087525614935,0.41413765178950634,0.04057496491093244,False,-1.391741847077701,0.4434589800443459,,0.3745123537061118,,0.40753020303840015,,,,G,1.0,0.996,10.202833973482655,0.0,0.40753020303840015,0.5,1.0,0.32225906091152
TIC 434398831 c,TIC 434398831,5.63,,0.06572,5638.0,0.992,1050.0,Transit,2025,6.210291,0.013,0.909,4.42,,0.9722788811208978,0.9367399266667404,1.3508775784562468,1.1438087525614935,0.41413765178950634,0.05745715780966343,False,-1.240655860733707,0.301659125188537,,0.4304932735426009,,0.36036401637290394,,,,G,1.0,0.996,10.202833973482655,0.0,0.36036401637290394,0.5,1.0,0.3081092049118712
TOI-6695 b,TOI-6695,9.52763359,66.74396547,0.402,6400.0,1.338,599.0,Transit,2025,80.389,0.04,1.517,4.202,,2.7707439716788653,1.5813274279668257,2.2804406066468963,1.930884017306861,0.6991131786800706,0.20819479388549578,False,-0.6815301346481061,0.18997621667795905,0.029522924826207442,0.649379932356257,0.15385767296331554,0.35123602140957966,2.646753399200474,1.0,,F,0.7,0.3,4.82902792057424,0.0,0.35123602140957966,1.0,0.7,0.3753708064228739
TOI-5573 b,TOI-5573,9.75,112.0,0.0712,3790.0,0.619,528.0,Transit,2025,8.79758977,0.072,0.594,4.68,12.92,0.18660241994292306,0.4103762712420006,0.5918057806332009,0.5010910259376007,0.18142950939120028,0.14208995235302083,False,-0.8474366313752685,0.18604651162790697,0.017699115044247815,0.7058823529411764,0.1324652009824728,0.3623906033334818,3.3892741829452935,1.0,12.92,K,0.9,0.8095,33.17213143266504,0.0,0.3623906033334818,1.0,0.9,0.39871718100004455
TOI-2076 e,TOI-2076,1.355,,0.0385,5192.0,0.8557,1138.0,Transit,2025,3.0223445,,0.796,,,0.5795959764783867,0.7232464094426906,1.0429974536173539,0.8831219315300223,0.31975104417466327,0.04359533901881268,False,-1.360559940699681,0.8492569002123143,,0.40392706872370265,,0.5856943317944422,,,,K,0.9,0.9278500000000001,14.763732577979852,0.0,0.5856943317944422,0.5,0.9,0.36570829953833267
K2-157 b,K2-157,0.935,1.14,0.00962,5334.0,0.89,2432.0,Transit,2018,0.3652575,,0.86,4.45,6660.0,0.6650664244684812,0.7747402455551178,1.1172569856952752,0.9459986156251965,0.3425167401401574,0.010169148073903136,False,-1.992715428817703,0.9664082687338501,0.9345794392523364,0.21176470588235297,0.5761604982944,0.45238386663396574,1.1041971458477855,1.0,6660.0,G,1.0,0.9450000000000001,13.382121954378992,0.0,0.45238386663396574,1.0,1.0,0.4357151599901897
TOI-1803 b,TOI-1803,2.99,10.32,0.06,4687.0,0.756,747.0,Transit,2025,6.293287,0.0,0.715,4.62,58.0,0.3756871011604594,0.5822865349613664,0.83971847673376,0.7110025058475632,0.2574319417723936,0.08438788823743446,False,-1.0737198809703863,0.5012531328320802,0.176678445229682,0.5565217391304348,0.3666409201188587,0.528164998109765,1.857822654809228,1.0,58.0,K,0.9,0.878,20.123128999233476,0.0,0.528164998109765,1.0,0.9,0.4484494994329295
TOI-1803 c,TOI-1803,4.29,8.0,0.097,4687.0,0.756,588.0,Transit,2025,12.885779,0.0,0.715,4.62,22.0,0.3756871011604594,0.5822865349613664,0.83971847673376,0.7110025058475632,0.2574319417723936,0.13642708598385236,False,-0.865099397087785,0.37807183364839314,0.2222222222222222,0.6575342465753424,0.3808553515085886,0.4985931992008659,1.3655774839978376,1.0,22.0,K,0.9,0.878,20.123128999233476,0.0,0.4985931992008659,1.0,0.9,0.4395779597602598
HD 35843 c,HD 35843,2.54,11.32,0.25,5666.0,0.94,479.0,Transit,2025,46.9622,0.153,0.897,4.47,,0.8052810653384567,0.8525058131578676,1.2294031200276618,1.0409544665927646,0.3768973068697943,0.24016420316471285,False,-0.6194917243543534,0.5649717514124294,0.16233766233766234,0.7509778357235984,0.40991239141141794,0.6513687612410324,2.111088087547705,1.0,,G,1.0,0.97,11.672943031448547,0.0,0.6513687612410324,1.0,1.0,0.49541062837230976
TOI-771 b,TOI-771,1.36,2.47,0.0208,3370.0,0.22,543.0,Transit,2024,2.3260155,0.055,0.232,4.8,14.0,0.004994354701059988,0.06713721112547526,0.09681892551779064,0.08197806832163296,0.029681714392315386,0.253726398118985,False,-0.595634345703018,0.847457627118644,0.5763688760806915,0.6931407942238268,0.6969687794273605,0.7664251122791167,1.3476559169863187,1.0,14.0,M,0.6,0.3,440.4973478421703,0.0,0.7664251122791167,1.0,0.6,0.48992753368373504
