pl_name,hostname,pl_rade,pl_bmasse,pl_orbsmax,st_teff,st_mass,pl_eqt,discoverymethod,disc_year,pl_orbper,pl_orbeccen,st_rad,st_logg,pl_insol
Kepler-190 b,Kepler-190,1.363,,0.02945,5138.0,0.834,,Transit,2014,2.020001021,,0.75,,406.0
Kepler-19 b,Kepler-19,2.301,,0.0836,5520.0,0.903,,Transit,2011,9.286968825,,0.88,,92.3
Kepler-1898 b,Kepler-1898,0.708,,0.05063,5321.0,0.761,,Transit,2021,4.76559135,,0.854,,204.6
Kepler-1571 b,Kepler-1571,1.345,,0.04287,5638.0,0.916,,Transit,2016,3.38555488,,1.237,,756.2
Kepler-1890 b,Kepler-1890,0.726,,0.05712,6130.0,1.069,,Transit,2021,4.82052932,,1.127,,493.0
Kepler-189 c,Kepler-189,2.798,,0.13467,5045.0,0.803,,Transit,2014,20.13488968,,0.753,,18.1
Kepler-189 b,Kepler-189,1.327,,0.08671,5045.0,0.803,,Transit,2014,10.39990194,,0.753,,43.8
Kepler-1882 b,Kepler-1882,1.169,,0.11636,5704.0,1.104,,Transit,2021,13.7872576,,1.319,,122.1
Kepler-1881 b,Kepler-1881,2.595,,0.53325,5161.0,0.795,,Transit,2021,159.388051,,0.817,,1.5
Kepler-1572 b,Kepler-1572,1.367,,0.05838,5819.0,0.878,,Transit,2016,5.49548621,,1.43,,616.8
Kepler-1937 b,Kepler-1937,2.846,,0.0915,5970.0,1.088,,Transit,2021,9.6886646,,1.095,,163.1
Kepler-194 b,Kepler-194,1.448,,0.03137,5710.0,0.94,,Transit,2014,2.092269993,,0.983,,939.1
Kepler-194 c,Kepler-194,2.541,,0.12826,5710.0,0.94,,Transit,2014,17.30797625,,0.983,,56.0
Kepler-1991 c,Kepler-1991,2.446,,0.15424,5486.0,0.941,,Transit,2023,22.79021423,,0.961,,31.5
Kepler-150 d,Kepler-150,2.671,,0.10422,5588.0,0.956,,Transit,2014,12.56092796,,0.863,,60.0
Kepler-150 e,Kepler-150,2.734,,0.18963,5588.0,0.956,,Transit,2014,30.8264713,,0.863,,18.1
Kepler-1990 c,Kepler-1990,0.986,,0.05126,5759.0,1.084,,Transit,2023,4.06844201,,1.105,,457.8
Kepler-1501 b,Kepler-1501,1.288,,0.11592,6016.0,0.98,,Transit,2016,14.5564533,,1.11,,107.5
Kepler-1990 b,Kepler-1990,3.372,,0.02904,5759.0,1.084,,Transit,2023,1.735136026,,1.105,,1427.8
Kepler-199 c,Kepler-199,3.264,,0.32021,5721.0,0.972,,Transit,2014,67.0932997,,0.908,,7.7
Kepler-1505 b,Kepler-1505,1.29,,0.18298,5526.0,0.857,,Transit,2016,30.8609366,,1.215,,36.9
Kepler-199 b,Kepler-199,3.109,,0.15976,5721.0,0.972,,Transit,2014,23.64219092,,0.908,,31.0
Kepler-1982 b,Kepler-1982,0.859,,0.0501,6246.0,1.146,,Transit,2023,3.82316376,,1.233,,826.1
Kepler-1507 b,Kepler-1507,0.77,,0.11946,5297.0,0.881,,Transit,2016,16.0506213,,0.806,,32.1
Kepler-198 d,Kepler-198,1.437,,0.02342,5681.0,0.995,,Transit,2016,1.31184443,,0.889,,1347.6
Kepler-198 c,Kepler-198,2.534,,0.26373,5681.0,0.995,,Transit,2014,49.5675359,,0.889,,10.6
Kepler-198 b,Kepler-198,2.722,,0.1332,5681.0,0.995,,Transit,2014,17.79002419,,0.889,,41.6
Kepler-1976 b,Kepler-1976,11.801,,0.05715,5742.0,1.011,,Transit Timing Variations,2023,4.959319451,,1.018,,309.0
Kepler-1972 c,Kepler-1972,0.586,,0.10493,5907.0,1.201,,Transit,2022,11.3220104,,1.415,,198.4
Kepler-1991 b,Kepler-1991,1.409,,0.10748,5486.0,0.941,,Transit,2023,13.26084292,,0.961,,65.0
Kepler-1992 b,Kepler-1992,1.081,,0.11683,5371.0,0.872,,Transit,2023,15.611223,,1.122,,68.7
Kepler-197 e,Kepler-197,0.927,,0.15986,5945.0,0.857,,Transit,2014,25.2099845,,1.163,,59.3
Kepler-1993 b,Kepler-1993,3.993,,0.18874,4966.0,1.262,,Transit,2023,26.6565574,,3.015,,139.6
Kepler-149 d,Kepler-149,4.15,,0.57959,5455.0,1.013,,Transit,2014,160.0200597,,0.975,,2.3
Kepler-20 f,Kepler-20,0.942,,0.13941,5508.0,0.942,,Transit,2011,19.5776286,,0.88,,32.9
Kepler-20 e,Kepler-20,0.784,,0.06406,5508.0,0.942,,Transit,2011,6.09853672,,0.88,,155.8
Kepler-20 d,Kepler-20,2.492,,0.34921,5508.0,0.942,,Transit,2011,77.6115987,,0.88,,5.2
Kepler-20 c,Kepler-20,2.88,,0.09408,5508.0,0.942,,Transit,2011,10.854097835,,0.88,,72.2
Kepler-1499 b,Kepler-1499,1.228,,0.23225,5042.0,0.854,,Transit,2016,44.2008,,0.778,,6.5
Kepler-20 b,Kepler-20,2.007,,0.04588,5508.0,0.942,,Transit,2011,3.696119675,,0.88,,303.6
Kepler-15 b,Kepler-15,13.337,,0.05772,5662.0,1.049,,Transit,2011,4.942783399,,1.21,,405.3
Kepler-1998 b,Kepler-1998,0.66,,0.04066,5606.0,0.975,,Transit,2023,3.03266154,,0.96,,493.0
Kepler-150 b,Kepler-150,1.241,,0.04386,5588.0,0.956,,Transit,2014,3.42804168,,0.863,,338.3
Kepler-150 c,Kepler-150,3.431,,0.07313,5588.0,0.956,,Transit,2014,7.381977254,,0.863,,121.8
Kepler-1996 c,Kepler-1996,2.432,,0.3664,4628.0,0.762,,Transit,2023,92.7296775,,0.707,,1.5
Kepler-1996 b,Kepler-1996,1.91,,0.18167,4628.0,0.762,,Transit,2023,32.3763405,,0.707,,6.2
Kepler-1995 b,Kepler-1995,3.347,,0.32233,4883.0,0.82,,Transit,2023,73.7579317,,0.736,,2.7
Kepler-1994 b,Kepler-1994,0.615,,0.05466,5544.0,1.023,,Transit,2023,4.61226344,,1.029,,299.9
Kepler-1972 b,Kepler-1972,0.631,,0.08006,5907.0,1.201,,Transit,2022,7.5459119,,1.415,,341.3
Kepler-1512 b,Kepler-1512,2.143,,0.13693,4808.0,0.825,,Transit,2016,20.35972599,,1.209,,37.4
Kepler-154 f,Kepler-154,1.591,,0.08832,5666.0,0.933,,Transit,2016,9.91935684,,1.05,,130.6
Kepler-153 b,Kepler-153,2.421,,0.12648,5178.0,0.756,,Transit,2014,18.87021566,,0.729,,21.4
Kepler-1530 b,Kepler-1530,1.475,,0.03553,5371.0,0.891,,Transit,2016,2.5904434,,0.797,,376.0
Kepler-1530 c,Kepler-1530,1.468,,0.05744,5371.0,0.891,,Transit,2016,5.3227406,,0.797,,143.8
Kepler-1955 b,Kepler-1955,0.987,,0.11959,5894.0,1.119,,Transit,2021,14.2652558,,1.228,,114.3
Kepler-195 c,Kepler-195,1.766,,0.19634,5232.0,0.867,,Transit,2014,34.0962295,,0.795,,11.0
Kepler-1530 d,Kepler-1530,3.002,,0.08276,5371.0,0.891,,Transit,2021,9.2077989,,0.797,,69.2
Kepler-195 b,Kepler-195,2.234,,0.07659,5232.0,0.867,,Transit,2014,8.30784498,,0.795,,72.4
Kepler-1531 b,Kepler-1531,1.072,,0.02204,6184.0,1.101,,Transit,2016,1.138543376,,1.285,,4457.2
Kepler-1533 b,Kepler-1533,3.931,,0.93416,6320.0,1.141,,Transit,2016,308.5471,,1.725,,4.9
Kepler-1947 b,Kepler-1947,0.895,,0.07375,5970.0,1.102,,Transit,2021,6.96355103,,1.046,,229.4
Kepler-1943 b,Kepler-1943,1.309,,0.05975,5807.0,1.208,,Transit,2021,4.85026423,,1.592,,724.2
Kepler-154 b,Kepler-154,2.488,,0.19701,5666.0,0.933,,Transit,2014,33.0405635,,1.05,,26.3
Kepler-154 c,Kepler-154,3.441,,0.30072,5666.0,0.933,,Transit,2014,62.3027873,,1.05,,11.3
Kepler-154 d,Kepler-154,4.146,,0.14354,5666.0,0.933,,Transit,2016,20.54981883,,1.05,,49.4
Kepler-194 d,Kepler-194,2.357,,0.2699,5710.0,0.94,,Transit,2014,52.8147284,,0.983,,12.7
Kepler-154 e,Kepler-154,1.632,,0.04766,5666.0,0.933,,Transit,2016,3.93276465,,1.05,,448.3
Kepler-153 c,Kepler-153,2.109,,0.232,5178.0,0.756,,Transit,2014,46.9025112,,0.729,,6.4
Kepler-196 b,Kepler-196,1.913,,0.13942,5146.0,0.839,,Transit,2014,20.73991798,,0.779,,19.6
Kepler-1513 b,Kepler-1513,7.878,,0.56971,5469.0,0.952,,Transit,2016,160.88465087,,0.897,,2.0
Kepler-196 c,Kepler-196,2.221,,0.24199,5146.0,0.839,,Transit,2014,47.42766,,0.779,,6.5
Kepler-197 d,Kepler-197,1.191,,0.11646,5945.0,0.857,,Transit,2014,15.67756112,,1.163,,111.9
Kepler-1514 b,Kepler-1514,12.255,,0.75127,6194.0,1.19,,Transit,2016,217.8317626,,1.266,,3.7
Kepler-1514 c,Kepler-1514,1.071,,0.09958,6194.0,1.19,,Transit,2020,10.51420148,,1.266,,213.3
Kepler-1515 b,Kepler-1515,10.486,,0.75235,6339.0,1.235,,Transit,2016,214.3114164,,1.545,,6.1
Kepler-152 b,Kepler-152,3.041,,0.12467,5065.0,0.779,,Transit,2014,18.20795693,,0.748,,21.3
Kepler-197 c,Kepler-197,1.308,,0.08831,5945.0,0.857,,Transit,2014,10.34971385,,1.163,,194.2
Kepler-197 b,Kepler-197,1.112,,0.05863,5945.0,0.857,,Transit,2014,5.59931973,,1.163,,441.1
Kepler-152 c,Kepler-152,2.52,,0.35708,5065.0,0.779,,Transit,2014,88.2553544,,0.748,,2.6
Kepler-1967 b,Kepler-1967,0.742,,0.06686,4825.0,0.751,,Transit,2021,7.28170196,,0.724,,57.1
Kepler-1965 b,Kepler-1965,1.149,,0.22971,5600.0,0.922,,Transit,2021,41.8673672,,0.908,,13.8
Kepler-1521 b,Kepler-1521,2.302,,0.23476,5013.0,0.776,,Transit,2016,47.14840805,,0.693,,4.9
Kepler-1523 b,Kepler-1523,1.545,,0.01867,5568.0,0.984,,Transit,2016,0.93875077,,0.921,,2098.0
Kepler-1963 b,Kepler-1963,0.686,,0.02915,5443.0,0.857,,Transit,2021,1.96227924,,0.814,,612.3
Kepler-1525 b,Kepler-1525,0.928,,0.03557,5605.0,1.027,,Transit,2016,2.416601183,,1.016,,723.1
Kepler-196 d,Kepler-196,3.071,,0.4545,5146.0,0.839,,Transit,2021,122.0799221,,0.779,,1.8
Kepler-1588 b,Kepler-1588,1.108,,0.07419,5659.0,0.883,,Transit,2016,7.84931739,,1.407,,330.6
Kepler-159 b,Kepler-159,2.47,,0.08124,4653.0,0.694,,Transit,2014,10.13961841,,0.66,,27.7
Kepler-1868 b,Kepler-1868,3.832,,0.62348,4713.0,0.725,,Transit,2021,211.0338741,,0.687,,0.5
Kepler-1776 b,Kepler-1776,2.355,,0.2093,5936.0,0.997,,Transit,2021,35.01198785,,1.084,,29.9
Kepler-1774 b,Kepler-1774,2.955,,0.29496,5880.0,0.957,,Transit,2021,59.7711437,,1.152,,16.4
Kepler-1675 b,Kepler-1675,2.688,,0.32185,5860.0,1.118,,Transit,2020,63.0381121,,1.074,,11.8
Kepler-1773 b,Kepler-1773,2.854,,0.24831,6190.0,1.225,,Transit,2021,40.80957622,,1.356,,39.2
Kepler-1677 b,Kepler-1677,2.303,,0.1599,6000.0,1.119,,Transit,2020,22.0640623,,1.142,,59.4
Kepler-1772 b,Kepler-1772,2.244,,0.04391,5620.0,1.091,,Transit,2021,3.215106337,,1.79,,1485.0
Kepler-177 c,Kepler-177,9.289,,0.25655,5732.0,0.921,,Transit,2013,49.41117582,,1.324,,25.8
Kepler-1680 b,Kepler-1680,1.113,,0.07642,5027.0,0.772,,Transit,2020,8.77426218,,0.707,,49.0
Kepler-177 b,Kepler-177,4.496,,0.21101,5732.0,0.921,,Transit,2013,36.8568008,,1.324,,38.1
Kepler-1769 b,Kepler-1769,3.184,,0.40598,6143.0,1.12,,Transit,2021,89.1934705,,1.074,,8.9
Kepler-1766 b,Kepler-1766,2.048,,0.4161,5789.0,0.87,,Transit,2021,105.0141157,,1.159,,7.8
Kepler-1686 b,Kepler-1686,1.169,,0.08827,5860.0,1.057,,Transit,2020,9.30989826,,1.11,,167.2
Kepler-1689 b,Kepler-1689,0.815,,0.0784,5741.0,0.893,,Transit,2020,8.48293296,,0.971,,149.3
Kepler-169 b,Kepler-169,1.003,,0.04029,5046.0,0.825,,Transit,2014,3.25058053,,0.727,,189.3
Kepler-169 c,Kepler-169,1.137,,0.06193,5046.0,0.825,,Transit,2014,6.19543693,,0.727,,80.0
Kepler-1775 b,Kepler-1775,2.553,,0.39565,5999.0,1.125,,Transit,2021,85.6535849,,1.154,,9.9
Kepler-1673 b,Kepler-1673,2.777,,0.21363,5989.0,1.138,,Transit,2020,33.78882491,,1.098,,30.5
Kepler-169 d,Kepler-169,1.48,,0.07557,5046.0,0.825,,Transit,2014,8.34818817,,0.727,,53.7
Kepler-1777 b,Kepler-1777,2.037,,0.10301,5739.0,0.981,,Transit,2021,12.18416331,,0.882,,71.3
Kepler-179 c,Kepler-179,2.438,,0.065,5257.0,0.893,,Transit,2014,6.400147394,,0.821,,109.3
Kepler-167 b,Kepler-167,1.558,,0.04837,4868.0,0.782,,Transit,2014,4.393156523,,0.736,,116.8
Kepler-167 c,Kepler-167,1.604,,0.06853,4868.0,0.782,,Transit,2014,7.40610775,,0.736,,58.2
Kepler-179 b,Kepler-179,1.708,,0.03688,5257.0,0.893,,Transit,2014,2.735903375,,0.821,,338.9
Kepler-1786 b,Kepler-1786,3.108,,0.35722,5816.0,0.984,,Transit,2021,78.5461638,,1.152,,10.7
Kepler-167 d,Kepler-167,1.262,,0.14077,4868.0,0.782,,Transit,2016,21.8038763,,0.736,,13.8
Kepler-1785 b,Kepler-1785,4.092,,0.13917,5656.0,0.936,,Transit,2021,19.58557219,,0.998,,47.3
Kepler-1783 b,Kepler-1783,1.024,,0.07595,5170.0,0.852,,Transit,2021,8.27744313,,0.767,,65.5
Kepler-1782 b,Kepler-1782,2.365,,0.05825,4950.0,0.794,,Transit,2021,5.756242547,,0.736,,86.0
Kepler-167 e,Kepler-167,10.135,,1.88757,4868.0,0.782,,Transit,2016,1071.2319346,,0.736,,0.1
Kepler-178 d,Kepler-178,2.9,,0.391,5386.0,0.852,,Transit,2014,96.6781926,,0.883,,3.9
Kepler-178 c,Kepler-178,2.484,,0.13926,5386.0,0.852,,Transit,2014,20.55280793,,0.883,,30.3
Kepler-1671 b,Kepler-1671,1.085,,0.04946,5287.0,0.928,,Transit,2020,4.167892514,,0.846,,205.0
Kepler-1672 b,Kepler-1672,2.698,,0.55374,6090.0,0.994,,Transit,2020,150.8779906,,1.052,,4.4
Kepler-178 b,Kepler-178,2.4,,0.08368,5386.0,0.852,,Transit,2014,9.57666498,,0.883,,83.9
Kepler-169 e,Kepler-169,2.124,,0.10547,5046.0,0.825,,Transit,2014,13.76708539,,0.727,,27.6
Kepler-1665 b,Kepler-1665,2.337,,0.096,5058.0,0.825,,Transit,2020,11.954752661,,0.797,,40.4
Kepler-171 d,Kepler-171,2.045,,0.22583,5529.0,0.978,,Transit,2014,39.6027551,,0.922,,14.0
Kepler-1731 b,Kepler-1731,2.416,,0.1399,4925.0,0.77,,Transit,2021,21.76129394,,0.702,,13.3
Kepler-173 c,Kepler-173,2.797,,0.08006,5941.0,1.067,,Transit,2014,8.005783665,,1.085,,205.3
Kepler-1710 b,Kepler-1710,2.587,,0.11583,5565.0,0.931,,Transit,2021,14.91094205,,0.873,,48.9
Kepler-1713 b,Kepler-1713,1.728,,0.14185,6302.0,1.173,,Transit,2021,18.01167665,,1.432,,144.3
Kepler-173 b,Kepler-173,1.489,,0.0526,5941.0,1.067,,Transit,2014,4.26374847,,1.085,,476.1
Kepler-1726 b,Kepler-1726,2.082,,0.12794,5266.0,0.825,,Transit,2021,18.39628156,,0.754,,24.0
Kepler-1725 b,Kepler-1725,2.521,,0.13263,6088.0,1.112,,Transit,2021,16.71987223,,1.096,,84.1
Kepler-1714 b,Kepler-1714,3.066,,0.10549,6221.0,1.481,,Transit,2021,10.27531708,,2.044,,504.3
Kepler-172 e,Kepler-172,2.501,,0.2155,5613.0,1.081,,Transit,2014,35.1185226,,1.044,,20.9
Kepler-172 d,Kepler-172,2.296,,0.12016,5613.0,1.081,,Transit,2014,14.62698952,,1.044,,67.2
Kepler-1715 b,Kepler-1715,3.798,,0.22429,6237.0,1.186,,Transit,2021,35.59713982,,1.403,,53.0
Kepler-172 c,Kepler-172,2.442,,0.06917,5613.0,1.081,,Transit,2014,6.38901755,,1.044,,203.0
Kepler-1716 b,Kepler-1716,2.277,,0.18836,4816.0,0.703,,Transit,2021,35.58355458,,0.68,,6.3
Kepler-1718 b,Kepler-1718,2.375,,0.48418,5738.0,0.827,,Transit,2021,135.1878234,,0.94,,3.7
Kepler-169 f,Kepler-169,2.411,,0.36078,5046.0,0.825,,Transit,2014,87.0905994,,0.727,,2.4
Kepler-1743 b,Kepler-1743,1.639,,0.084,5847.0,1.35,,Transit,2021,7.64972303,,1.861,,515.0
Kepler-17 b,Kepler-17,14.421,,0.02613,5722.0,1.077,,Transit,2011,1.485710952,,0.992,,1386.1
Kepler-170 b,Kepler-170,2.935,,0.07953,5573.0,1.066,,Transit,2014,7.930587745,,0.988,,133.8
Kepler-170 c,Kepler-170,2.72,,0.13048,5573.0,1.066,,Transit,2014,16.66591162,,0.988,,49.6
Kepler-1700 b,Kepler-1700,2.884,,0.76094,5942.0,1.07,,Transit,2020,234.244257,,1.072,,2.2
Kepler-1701 b,Kepler-1701,2.008,,0.5738,5253.0,0.88,,Transit,2020,169.133455,,0.787,,1.3
Kepler-1704 b,Kepler-1704,11.441,,2.07177,5804.0,1.21,,Transit,2013,988.8811177,,1.639,,0.6
Kepler-1709 b,Kepler-1709,2.821,,0.32704,5923.0,1.08,,Transit,2021,65.70460002,,1.064,,11.7
Kepler-175 c,Kepler-175,3.77,,0.20345,5735.0,0.969,,Transit,2014,34.0350559,,1.175,,32.3
Kepler-171 b,Kepler-171,2.711,,0.05035,5529.0,0.978,,Transit,2014,4.166962173,,0.922,,280.8
Kepler-175 b,Kepler-175,3.187,,0.10099,5735.0,0.969,,Transit,2014,11.90350858,,1.175,,131.1
Kepler-171 c,Kepler-171,2.923,,0.09882,5529.0,0.978,,Transit,2014,11.4634736,,0.922,,72.9
Kepler-1746 b,Kepler-1746,8.506,,0.94082,6202.0,1.075,,Transit,2021,321.2125073,,1.514,,3.4
Kepler-1744 b,Kepler-1744,3.899,,0.20945,5756.0,0.89,,Transit,2021,37.101107,,0.967,,21.0
Kepler-1667 b,Kepler-1667,2.87,,0.35905,5864.0,0.883,,Transit,2020,83.5783259,,1.065,,9.3
Kepler-1790 b,Kepler-1790,2.676,,0.20989,6005.0,1.235,,Transit,2021,31.5888952,,1.363,,49.2
Kepler-159 c,Kepler-159,3.491,,0.21469,4653.0,0.694,,Transit,2014,43.58642609,,0.66,,4.0
Kepler-185 b,Kepler-185,1.056,,0.02482,5037.0,0.763,,Transit,2014,1.632918853,,0.718,,483.3
Kepler-1604 b,Kepler-1604,1.354,,0.01406,4884.0,0.793,,Transit,2016,0.683684256,,0.734,,1391.4
Kepler-1605 b,Kepler-1605,2.635,,0.36567,5087.0,0.886,,Transit,2016,85.7565495,,2.036,,18.6
Kepler-1846 b,Kepler-1846,1.019,,0.11054,4885.0,0.819,,Transit,2021,14.8200454,,0.766,,24.5
Kepler-1607 b,Kepler-1607,1.639,,0.11978,5988.0,1.229,,Transit,2016,13.6473676,,2.073,,344.6
Kepler-1843 b,Kepler-1843,2.505,,0.17871,5372.0,1.165,,Transit,2021,25.5434289,,2.185,,111.8
Kepler-1840 b,Kepler-1840,2.922,,0.46206,4838.0,0.763,,Transit,2021,131.187711,,0.738,,1.3
Kepler-184 d,Kepler-184,2.416,,0.17668,5530.0,0.872,,Transit,2014,29.02235261,,0.821,,18.1
Kepler-184 c,Kepler-184,1.946,,0.13921,5530.0,0.872,,Transit,2014,20.30302457,,0.821,,29.2
Kepler-184 b,Kepler-184,2.309,,0.09078,5530.0,0.872,,Transit,2014,10.68757479,,0.821,,68.6
Kepler-1838 b,Kepler-1838,1.547,,0.11082,5975.0,1.228,,Transit,2021,12.14692791,,1.708,,271.6
Kepler-1834 c,Kepler-1834,1.134,,0.01488,4835.0,0.746,,Transit,2023,0.766689534,,0.719,,1147.0
Kepler-1834 b,Kepler-1834,1.288,,0.04911,4835.0,0.746,,Transit,2021,4.602996,,0.719,,105.2
Kepler-1833 b,Kepler-1833,1.383,,0.07545,6065.0,1.205,,Transit,2021,6.89208596,,1.436,,439.2
Kepler-1848 b,Kepler-1848,1.132,,0.05835,4983.0,0.843,,Transit,2021,5.60401852,,0.763,,94.3
Kepler-1602 b,Kepler-1602,1.014,,0.09744,6044.0,0.986,,Transit,2016,11.17931605,,1.077,,146.4
Kepler-1830 b,Kepler-1830,3.292,,0.31769,6282.0,1.339,,Transit,2021,56.4932269,,1.609,,35.8
Kepler-185 c,Kepler-185,1.708,,0.13503,5037.0,0.763,,Transit,2014,20.72913358,,0.718,,16.3
Kepler-1864 b,Kepler-1864,0.643,,0.049,5858.0,1.041,,Transit,2021,3.88151335,,0.987,,427.6
Kepler-1863 b,Kepler-1863,1.946,,0.23678,5754.0,0.874,,Transit,2021,44.9977478,,1.537,,41.5
Kepler-1861 b,Kepler-1861,2.15,,0.24082,5857.0,1.161,,Transit,2021,40.030989,,1.316,,31.5
Kepler-1860 b,Kepler-1860,0.904,,0.10625,5483.0,0.984,,Transit,2021,12.73726137,,0.886,,56.3
Kepler-1590 b,Kepler-1590,1.031,,0.07116,5707.0,0.827,,Transit,2016,7.61760804,,1.018,,194.9
Kepler-1593 b,Kepler-1593,2.775,,0.55494,4758.0,0.747,,Transit,2016,174.509835,,0.661,,0.7
Kepler-1597 b,Kepler-1597,1.058,,0.04136,6205.0,1.086,,Transit,2016,2.94654179,,1.363,,1443.2
Kepler-1598 b,Kepler-1598,0.807,,0.05207,5763.0,0.998,,Transit,2016,4.34195123,,0.916,,305.9
Kepler-160 b,Kepler-160,2.154,,0.0519,5616.0,1.003,,Transit,2014,4.30920108,,1.045,,361.8
Kepler-160 c,Kepler-160,3.749,,0.11218,5616.0,1.003,,Transit,2014,13.69941722,,1.045,,77.5
Kepler-1600 b,Kepler-1600,3.142,,0.98141,5090.0,0.844,,Transit,2016,386.370548,,0.826,,0.4
Kepler-1600 c,Kepler-1600,1.74,,0.06961,5090.0,0.844,,Transit,2021,7.2981458,,0.826,,84.7
Kepler-1857 b,Kepler-1857,1.735,,0.08308,5925.0,0.955,,Transit,2021,8.94343618,,1.165,,217.4
Kepler-1601 b,Kepler-1601,0.851,,0.03281,5752.0,0.965,,Transit,2016,2.20921951,,1.055,,1015.3
Kepler-1854 b,Kepler-1854,1.98,,0.20894,4972.0,0.766,,Transit,2021,39.8313153,,1.001,,12.5
Kepler-1613 b,Kepler-1613,3.538,,0.02755,6037.0,1.207,,Transit,2016,1.5184299,,1.927,,5836.5
Kepler-183 c,Kepler-183,2.63,,0.10024,5686.0,0.99,,Transit,2014,11.63701734,,1.039,,100.9
Kepler-166 d,Kepler-166,1.602,,0.02449,5175.0,0.811,,Transit,2016,1.554003928,,0.771,,637.4
Kepler-162 c,Kepler-162,3.893,,0.14404,5870.0,1.053,,Transit,2014,19.44638698,,1.134,,66.0
Kepler-1625 b,Kepler-1625,11.08,,0.87762,5586.0,1.09,,Transit,2016,287.378949,,1.719,,3.3
Kepler-1635 b,Kepler-1635,3.556,,1.12664,5240.0,0.863,,Transit,2016,469.63111,,0.842,,0.4
Kepler-1636 b,Kepler-1636,3.893,,1.12191,5726.0,1.039,,Transit,2016,425.47785,,1.239,,1.2
Kepler-164 b,Kepler-164,1.302,,0.0582,5923.0,1.036,,Transit,2014,5.03506543,,1.022,,340.2
Kepler-164 c,Kepler-164,2.418,,0.09766,5923.0,1.036,,Transit,2014,10.94577222,,1.022,,121.0
Kepler-164 d,Kepler-164,2.203,,0.18695,5923.0,1.036,,Transit,2014,28.9868326,,1.022,,33.0
Kepler-164 e,Kepler-164,3.398,,0.41214,5923.0,1.036,,Transit,2023,94.885768,,1.022,,6.8
Kepler-165 b,Kepler-165,2.404,,0.0721,5100.0,0.746,,Transit,2014,8.18086953,,0.738,,63.5
Kepler-165 c,Kepler-165,2.186,,0.1095,5100.0,0.746,,Transit,2014,15.31297659,,0.738,,27.6
Kepler-1655 b,Kepler-1655,1.956,,0.09917,6002.0,0.922,,Transit,2018,11.872900829,,1.052,,131.2
Kepler-1656 b,Kepler-1656,4.574,,0.19873,5731.0,1.048,,Transit,2018,31.578659338,,1.001,,24.6
Kepler-166 b,Kepler-166,2.425,,0.07089,5175.0,0.811,,Transit,2014,7.650241916,,0.771,,76.2
Kepler-166 c,Kepler-166,2.532,,0.19263,5175.0,0.811,,Transit,2014,34.25951372,,0.771,,10.3
Kepler-1622 b,Kepler-1622,1.265,,0.10136,6188.0,1.187,,Transit,2016,10.8118737,,1.312,,220.2
Kepler-162 b,Kepler-162,1.528,,0.07234,5870.0,1.053,,Transit,2014,6.91986734,,1.134,,261.8
Kepler-183 b,Kepler-183,2.416,,0.06218,5686.0,0.99,,Transit,2014,5.6879831,,1.039,,261.9
Kepler-1619 b,Kepler-1619,1.077,,0.15413,5650.0,0.874,,Transit,2016,23.6225913,,1.429,,78.6
Kepler-1616 b,Kepler-1616,1.34,,0.07318,6153.0,1.142,,Transit,2016,6.76284377,,1.762,,747.4
Kepler-1827 b,Kepler-1827,1.7,,0.04647,5190.0,0.976,,Transit,2021,3.70062174,,1.923,,1113.4
Kepler-1617 b,Kepler-1617,1.319,,0.17707,5903.0,0.979,,Transit,2016,27.4785572,,1.368,,65.1
Kepler-1823 b,Kepler-1823,1.707,,0.15332,6097.0,1.078,,Transit,2021,21.10325899,,1.215,,78.0
Kepler-182 c,Kepler-182,4.297,,0.15295,5960.0,1.114,,Transit,2014,20.68422311,,1.334,,86.2
Kepler-182 b,Kepler-182,3.178,,0.09312,5960.0,1.114,,Transit,2014,9.82578435,,1.334,,232.2
Kepler-1816 b,Kepler-1816,1.748,,0.35647,4966.0,0.721,,Transit,2021,91.5009237,,0.677,,2.0
Kepler-1814 c,Kepler-1814,1.56,,0.01344,4958.0,0.825,,Transit,2023,0.626281378,,0.754,,1701.7
Kepler-1814 b,Kepler-1814,2.398,,0.03765,4958.0,0.825,,Transit,2021,2.935359333,,0.754,,216.9
Kepler-181 c,Kepler-181,2.142,,0.04828,5120.0,0.81,,Transit,2014,4.302143627,,0.784,,162.3
Kepler-181 b,Kepler-181,1.371,,0.03912,5120.0,0.81,,Transit,2014,3.137848829,,0.784,,247.5
Kepler-1809 b,Kepler-1809,1.182,,0.04444,4996.0,0.828,,Transit,2021,3.757291599,,0.748,,158.2
Kepler-1618 b,Kepler-1618,1.293,,0.07109,6430.0,1.283,,Transit,2016,6.10826019,,1.673,,848.2
Kepler-1800 b,Kepler-1800,0.852,,0.05098,5330.0,0.848,,Transit,2021,4.56204856,,0.932,,242.0
Kepler-200 b,Kepler-200,2.224,,0.08138,5785.0,0.972,,Transit,2014,8.59479202,,0.974,,143.7
Kepler-200 c,Kepler-200,1.516,,0.09135,5785.0,0.972,,Transit,2014,10.22214214,,0.974,,114.1
Kepler-149 c,Kepler-149,1.943,,0.2855,5455.0,1.013,,Transit,2014,55.3285813,,0.975,,9.3
Kepler-248 b,Kepler-248,2.915,,0.06302,4973.0,0.838,,Transit,2014,6.308203234,,0.773,,82.6
Kepler-1323 b,Kepler-1323,1.317,,0.01911,6063.0,1.076,,Transit,2016,0.929906678,,1.221,,4948.4
